Record Length,2.500000e+03,,  -0.000006200000,   0.00000,
Sample Interval,2.000000e-08,,  -0.000006180000,  -0.40000,
Trigger Point,3.100000000000e+02,,  -0.000006160000,  -0.40000,
,,,  -0.000006140000,   0.00000,
,,,  -0.000006120000,  -0.40000,
,,,  -0.000006100000,   0.00000,
Source,CH2,,  -0.000006080000,  -0.40000,
Vertical Units,A,,  -0.000006060000,   0.40000,
Vertical Scale,1.000000e+01,,  -0.000006040000,  -0.40000,
Vertical Offset,0.000000e+00,,  -0.000006020000,  -0.40000,
Horizontal Units,s,,  -0.000006000000,  -0.40000,
Horizontal Scale,5.000000e-06,,  -0.000005980000,   0.00000,
Pt Fmt,Y,,  -0.000005960000,  -0.40000,
Yzero,0.000000e+00,,  -0.000005940000,   0.00000,
Probe Atten,1.000000e+02,,  -0.000005920000,   0.00000,
Model Number,TDS2012C,,  -0.000005900000,   0.00000,
Serial Number,C023195,,  -0.000005880000,   0.00000,
Firmware Version,FV:v24.18,,  -0.000005860000,  -0.40000,
,,,-00.000005840000,   0.00000,
,,,-00.000005820000,   0.00000,
,,,-00.000005800000,   0.00000,
,,,-00.000005780000,  -0.40000,
,,,-00.000005760000,   0.00000,
,,,-00.000005740000,   0.00000,
,,,-00.000005720000,  -0.40000,
,,,-00.000005700000,   0.00000,
,,,-00.000005680000,  -0.40000,
,,,-00.000005660000,   0.00000,
,,,-00.000005640000,   0.00000,
,,,-00.000005620000,   0.00000,
,,,-00.000005600000,  -0.40000,
,,,-00.000005580000,   0.00000,
,,,-00.000005560000,   0.40000,
,,,-00.000005540000,   0.00000,
,,,-00.000005520000,   0.00000,
,,,-00.000005500000,  -0.40000,
,,,-00.000005480000,  -0.40000,
,,,-00.000005460000,   0.00000,
,,,-00.000005440000,  -0.40000,
,,,-00.000005420000,   0.00000,
,,,-00.000005400000,  -0.40000,
,,,-00.000005380000,  -0.40000,
,,,-00.000005360000,   0.00000,
,,,-00.000005340000,   0.00000,
,,,-00.000005320000,   0.00000,
,,,-00.000005300000,  -0.40000,
,,,-00.000005280000,   0.40000,
,,,-00.000005260000,  -0.40000,
,,,-00.000005240000,   0.00000,
,,,-00.000005220000,   0.00000,
,,,-00.000005200000,  -0.40000,
,,,-00.000005180000,  -0.40000,
,,,-00.000005160000,   0.00000,
,,,-00.000005140000,   0.00000,
,,,-00.000005120000,  -0.40000,
,,,-00.000005100000,   0.00000,
,,,-00.000005080000,   0.40000,
,,,-00.000005060000,   0.00000,
,,,-00.000005040000,   0.00000,
,,,-00.000005020000,   0.00000,
,,,-00.000005000000,  -0.40000,
,,,-00.000004980000,   0.00000,
,,,-00.000004960000,  -0.40000,
,,,-00.000004940000,   0.00000,
,,,-00.000004920000,  -0.40000,
,,,-00.000004900000,   0.00000,
,,,-00.000004880000,   0.00000,
,,,-00.000004860000,  -0.40000,
,,,-00.000004840000,  -0.40000,
,,,-00.000004820000,   0.00000,
,,,-00.000004800000,   0.00000,
,,,-00.000004780000,   0.00000,
,,,-00.000004760000,   0.40000,
,,,-00.000004740000,  -0.40000,
,,,-00.000004720000,  -0.40000,
,,,-00.000004700000,   0.40000,
,,,-00.000004680000,   0.00000,
,,,-00.000004660000,   0.00000,
,,,-00.000004640000,   0.00000,
,,,-00.000004620000,  -0.40000,
,,,-00.000004600000,  -0.40000,
,,,-00.000004580000,   0.40000,
,,,-00.000004560000,  -0.40000,
,,,-00.000004540000,  -0.40000,
,,,-00.000004520000,   0.00000,
,,,-00.000004500000,   0.00000,
,,,-00.000004480000,   0.00000,
,,,-00.000004460000,   0.00000,
,,,-00.000004440000,  -0.40000,
,,,-00.000004420000,  -0.40000,
,,,-00.000004400000,  -0.40000,
,,,-00.000004380000,   0.00000,
,,,-00.000004360000,  -0.40000,
,,,-00.000004340000,  -0.40000,
,,,-00.000004320000,   0.00000,
,,,-00.000004300000,   0.00000,
,,,-00.000004280000,  -0.40000,
,,,-00.000004260000,  -0.40000,
,,,-00.000004240000,   0.00000,
,,,-00.000004220000,   0.00000,
,,,-00.000004200000,  -0.40000,
,,,-00.000004180000,  -0.40000,
,,,-00.000004160000,  -0.40000,
,,,-00.000004140000,   0.00000,
,,,-00.000004120000,   0.00000,
,,,-00.000004100000,  -0.40000,
,,,-00.000004080000,   0.00000,
,,,-00.000004060000,  -0.40000,
,,,-00.000004040000,  -0.40000,
,,,-00.000004020000,   0.00000,
